,artists,album,genre,scores,years,labels,dates,reviewer,Release Year,day,month,electronic,pop,r&b,rap,experimental,rock,global,folk,country,jazz,Reissue,Prev1,Prev2,Prev3,Prev4,Prev5,Prev6,Prev7,Prev8,Prev9,Prev10,Wait,Major,MajorIndie,Label Switch,Other
808,Kassem Mosse,Disclosure,Electronic,7.9,2016,Honest Jon's,2016-11-02,Philip Sherburne,2016,2,11,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9375,Kasper Bjørke,Standing on Top of Utopia,Electronic,6.1,2010,HFN,2010-02-23,Joshua Love,2010,23,2,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
3805,Kasai Allstars,Beware the Fetish,Global,7.2,2014,Crammed Discs,2014-07-07,Joe Tangari,2014,7,7,0,0,0,0,0,0,1,0,0,0,0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0,0,0,1
11222,Kasai Allstars,"In the 7th Moon, the Chief Turned Into a Swimming Fish and Ate the Head of His Enemy by Magic",Global,7.8,2008,Crammed Discs,2008-08-29,Joe Tangari,2008,29,8,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
10263,Kasabian,West Ryder Pauper Lunatic Asylum,ElectronicRock,4.9,2009,RCA,2009-06-08,Ian Cohen,2009,8,6,1,0,0,0,0,1,0,0,0,0,0,5.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,1,0,1,0
16093,Kasabian,Kasabian,ElectronicRock,5.2,2004,RCA/BMG,2004-11-23,Johnny Loftus,2004,23,11,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
386,Karriem Riggins,Headnod Suite,Rap,7.3,2017,Stones Throw,2017-03-02,Jonah Bromwich,2017,2,3,0,0,0,1,0,0,0,0,0,0,0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0,1,0,0
5904,Karriem Riggins,Alone Together,Rap,7.8,2012,Stones Throw,2012-11-09,Jonah Bromwich,2012,9,11,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
19304,Karp,Action Chemistry,ExperimentalMetalRock,7.5,2001,NA/NA,2002-01-09,Alison Fields,2001,9,1,0,0,0,0,1,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9778,Karl Blau,Zebra,Folk/Country,7.2,2009,K,2009-10-19,Grayson Currin,2009,19,10,0,0,0,0,0,0,0,1,1,0,0,7.7,7.8,7.1,7.6,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
10936,Karl Blau,Nature's Got Away,Folk/Country,7.7,2008,K,2008-11-13,Roque Strew,2008,13,11,0,0,0,0,0,0,0,1,1,0,0,7.8,7.1,7.6,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,1,1
11667,Karl Blau,AM,Folk/Country,7.8,2008,Whistler,2008-04-29,Mike McGonigal,2008,29,4,0,0,0,0,0,0,0,1,1,0,0,7.1,7.6,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
12670,Karl Blau,Dance Positive,Folk/Country,7.1,2007,Marriage,2007-07-17,Adam Moerder,2007,17,7,0,0,0,0,0,0,0,1,1,0,0,7.6,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
14128,Karl Blau,Beneath Waves,Folk/Country,7.6,2006,K,2006-05-18,John Motley,2006,18,5,0,0,0,0,0,0,0,1,1,0,0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
18097,Karl Blau,Clothes Your I's,Folk/Country,8.0,2003,Knw-Yr-Own,2003-03-30,Brandon Stosuy,2003,30,3,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
5470,Karl Bartos,Off the Record,,5.4,2013,Bureau B,2013-03-25,Nick Neyland,2013,25,3,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2554,Karin Krog,Don't Just Sing | An Anthology: 1963-1999,Jazz,8.0,2015,Light in the Attic,2015-07-13,Stephen M. Deusner,2015,13,7,0,0,0,0,0,0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
288,Karima Walker,Hands in Our Names,Experimental,7.4,2017,Orindal,2017-03-28,Colin Joyce,2017,28,3,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
17785,Karera Musication,Koroshiya Ichi,,5.0,2002,Monsoon,2003-07-01,Dominique Leone,2002,1,7,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9826,Karen O and the Kids,Where the Wild Things Are OST,,6.8,2009,DGC/Interscope,2009-10-08,Stuart Berman,2009,8,10,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
3589,Karen O,Crush Songs,Rock,5.8,2014,Cult,2014-09-10,Stephen M. Deusner,2014,10,9,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4303,Karen Gwyer,New Roof EP,Electronic,6.1,2014,No Pain in Pop,2014-02-20,Nick Neyland,2014,20,2,1,0,0,0,0,0,0,0,0,0,0,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
5556,Karen Gwyer,Needs Continuum,Electronic,6.7,2013,No Pain in Pop,2013-03-05,Nick Neyland,2013,5,3,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9026,Karen Elson,The Ghost Who Walks,Folk/Country,6.3,2010,XL/Third Man,2010-05-27,David Bevan,2010,27,5,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
6871,Karen Dalton,1966,Folk/Country,8.0,2012,Delmore,2012-02-27,Lindsay Zoladz,2012,27,2,0,0,0,0,0,0,0,1,1,0,0,8.0,8.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,0,1
11366,Karen Dalton,Green Rocky Road,Folk/Country,8.0,2008,Delmore,2008-07-23,Stephen M. Deusner,2008,23,7,0,0,0,0,0,0,0,1,1,0,0,8.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
12142,Karen Dalton,Cotton Eyed Joe: The Loop Tapes - Live in Boulder - 1962,Folk/Country,8.0,2007,Delmore,2007-12-07,Stephen M. Deusner,2007,7,12,0,0,0,0,0,0,0,1,1,0,0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,0,0,1,1
13500,Karen Dalton,In My Own Time,Folk/Country,9.0,1971/2006,Light in the Attic,2006-11-17,Stephen M. Deusner,1971,17,11,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
12085,Karate,595,JazzMetalRock,7.0,2007,Southern,2008-01-09,Aaron Leitko,2007,9,1,0,0,0,0,0,1,0,0,0,1,0,6.8,8.2,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
15802,Karate,In the Fishtank 12 EP,JazzMetalRock,6.8,2005,Konkurrent,2005-03-07,Brian Howe,2005,7,3,0,0,0,0,0,1,0,0,0,1,0,8.2,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
16273,Karate,Pockets,JazzMetalRock,8.2,2004,Southern,2004-10-06,Brian Howe,2004,6,10,0,0,0,0,0,1,0,0,0,1,0,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,1,1
19866,Karate,Unsolved,JazzMetalRock,7.9,,NA/NA,2000-10-24,Camilo Arturo Leslie,2000,24,10,0,0,0,0,0,1,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2165,Karamika,Karamika,Electronic,7.3,2015,ESP Institute,2015-10-22,Andy Beta,2015,22,10,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
149,Kara-Lis Coverdale,Grafts,Electronic,7.7,2017,Boomkat Editions,2017-05-03,Thea Ballard,2017,3,5,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
17670,Kaospilot,Kaospilot,Rock,4.9,2003,Level Plane,2003-08-10,Brandon Stosuy,2003,10,8,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1823,Kanye West,The Life of Pablo,Rap,9.0,2016,Def Jam/G.O.O.D. Music,2016-02-15,Jayson Greene,2016,15,2,0,0,0,1,0,0,0,0,0,0,0,9.5,10.0,4.9,7.6,8.7,9.5,8.2,-1.0,-1.0,-1.0,3.0,1,0,1,0
5148,Kanye West,Yeezus,Rap,9.5,2013,Def Jam,2013-06-18,Ryan Dombal,2013,18,6,0,0,0,1,0,0,0,0,0,0,0,10.0,4.9,7.6,8.7,9.5,8.2,-1.0,-1.0,-1.0,-1.0,3.0,1,0,1,0
8398,Kanye West,My Beautiful Dark Twisted Fantasy,Rap,10.0,2010,Def Jam/Roc-A-Fella,2010-11-22,Ryan Dombal,2010,22,11,0,0,0,1,0,0,0,0,0,0,0,4.9,7.6,8.7,9.5,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,0
9542,Kanye West,VH1 Storytellers,Rap,4.9,2010,Def Jam,2010-01-12,Scott Plagenhoef,2010,12,1,0,0,0,1,0,0,0,0,0,0,0,7.6,8.7,9.5,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1,0,1,0
10885,Kanye West,808s and Heartbreak,Rap,7.6,2008,Roc-A-Fella,2008-12-02,Scott Plagenhoef,2008,2,12,0,0,0,1,0,0,0,0,0,0,0,8.7,9.5,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,0,1,0
12476,Kanye West,Graduation,Rap,8.7,2007,Def Jam/Roc-A-Fella,2007-09-11,Mark Pytlik,2007,11,9,0,0,0,1,0,0,0,0,0,0,0,9.5,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1,0,0,0
15122,Kanye West,Late Registration,Rap,9.5,2005,Def Jam/Roc-A-Fella,2005-08-28,Sean Fennessey,2005,28,8,0,0,0,1,0,0,0,0,0,0,0,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,0,1,0
17080,Kanye West,The College Dropout,Rap,8.2,2004,Roc-A-Fella,2004-02-20,Rob Mitchum,2004,20,2,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
12479,Kano,London Town,Rap,4.6,2007,679,2007-09-10,Ryan Dombal,2007,10,9,0,0,0,1,0,0,0,0,0,0,0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,0,1
15261,Kano,Home Sweet Home,Rap,8.4,2005,679,2005-07-20,Ryan Dombal,2005,20,7,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1737,Kane Strang,Blue Cheese,Rock,6.6,2016,Ba Da Bing!/Flying Nun,2016-03-08,Stuart Berman,2016,8,3,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9298,Kammerflimmer Kollektief,Wildling,ElectronicJazz,7.0,2010,Staubgold,2010-03-16,Brian Howe,2010,16,3,1,0,0,0,0,0,0,0,0,1,0,7.6,7.1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0,0,0,1
15620,Kammerflimmer Kollektief,Absencen,ElectronicJazz,7.6,2005,Staubgold,2005-04-19,Matthew Murphy,2005,19,4,1,0,0,0,0,0,0,0,0,1,0,7.1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,1,1
19455,Kammerflimmer Kollektief,Incommunicado,ElectronicJazz,7.1,2001,NA/NA,2001-11-04,Luke Buckman,2001,4,11,1,0,0,0,0,0,0,0,0,1,0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,1
19535,Kammerflimmer Kollektief,Hysteria,ElectronicJazz,5.0,2001,NA/NA,2001-10-07,Luke Buckman,2001,7,10,1,0,0,0,0,0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2787,Kamasi Washington,The Epic,Jazz,8.6,2015,Brainfeeder,2015-05-08,Seth Colter Walls,2015,8,5,0,0,0,0,0,0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1676,Kamaiyah,A Good Night in the Ghetto,Rap,8.2,2016,Self-released,2016-03-24,Jayson Greene,2016,24,3,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4551,Kallisti,ARC of Fire EP,,6.7,2013,NORELATION,2013-12-04,Larry Fitzmaurice,2013,4,12,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4302,Kalle Mattson,"Someday, the Moon Will Be Gold",,7.6,2014,Parliament Of Trees,2014-02-20,Jamieson Cox,2014,20,2,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
13838,Kalas,Kalas,MetalRock,6.4,2006,Tee Pee,2006-08-08,Brandon Stosuy,2006,8,8,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
12878,Kalabrese,Rumpelzirkus,Electronic,8.4,2007,Stattmusik,2007-05-17,Philip Sherburne,2007,17,5,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
13657,Kaki King,...Until We Felt Red,Folk/CountryJazzRock,4.7,2006,Velour,2006-10-04,Judson Picco,2006,4,10,0,0,0,0,0,1,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9507,Kaito,Trust,Electronic,5.1,2009,Kompakt,2010-01-20,Joe Colly,2009,20,1,1,0,0,0,0,0,0,0,0,0,0,5.4,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,0,1
14079,Kaito,Hundred Million Light Years,Electronic,5.4,2006,Kompakt,2006-06-01,Jess Harvell,2006,1,6,1,0,0,0,0,0,0,0,0,0,0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
17567,Kaito,Band Red,Electronic,7.8,2003,spinART,2003-09-08,Amanda Petrusich,2003,8,9,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
996,Kaitlyn Aurelia SmithSuzanne Ciani,Sunergy,Experimental,8.4,2016,Rvng Intl.,2016-09-15,Jenn Pelly,2016,15,9,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1607,Kaitlyn Aurelia Smith,EARS,Experimental,8.0,2016,Western Vinyl,2016-04-12,Mark Richardson,2016,12,4,0,0,0,0,1,0,0,0,0,0,0,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
3202,Kaitlyn Aurelia Smith,Euclid,Experimental,7.3,2015,Western Vinyl,2015-01-19,Nick Neyland,2015,19,1,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
11000,Kaiser Chiefs,Off With Their Heads,ElectronicRock,6.8,2008,B-Unique,2008-10-28,Joe Tangari,2008,28,10,1,0,0,0,0,1,0,0,0,0,0,5.0,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
13176,Kaiser Chiefs,"Yours Truly, Angry Mob",ElectronicRock,5.0,2007,Universal,2007-03-01,Eric Harvey,2007,1,3,1,0,0,0,0,1,0,0,0,0,0,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1,0,0,0
15773,Kaiser Chiefs,Employment,ElectronicRock,6.7,2005,Universal,2005-03-15,Joe Tangari,2005,15,3,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
18968,Kaia,Oregon,Folk/CountryPop/R&B,6.5,2002,NA/NA,2002-05-09,Alison Fields,2002,9,5,0,1,1,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
786,Kadhja Bonet,The Visitor,Pop/R&B,7.2,2016,Fat Possum/Fresh Selects,2016-11-08,Marcus K. Dowling,2016,8,11,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
621,Kacey Musgraves,A Very Kacey Christmas,Folk/Country,6.8,2016,Mercury,2016-12-23,Marc Hogan,2016,23,12,0,0,0,0,0,0,0,1,1,0,0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
2610,Kacey Musgraves,Pageant Material,Folk/Country,8.0,2015,Mercury Nashville,2015-06-24,Jessica Hopper,2015,24,6,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
18205,Kaada,Thank You for Giving Me Your Valuable Time,ElectronicExperimentalRap,6.5,2003,Ipecac,2003-02-26,Andy Beta,2003,26,2,1,0,0,1,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1087,Ka,Honor Killed the Samurai,Rap,8.0,2016,Iron Works,2016-08-20,Paul A. Thompson,2016,20,8,0,0,0,1,0,0,0,0,0,0,0,8.0,7.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,0,1
4999,Ka,The Night's Gambit,Rap,8.0,2013,Iron Works,2013-07-31,Nate Patrin,2013,31,7,0,0,0,1,0,0,0,0,0,0,0,7.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
6748,Ka,Grief Pedigree,Rap,7.7,2012,Iron Works,2012-03-30,Nate Patrin,2012,30,3,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
6579,KTL,V,Metal,8.1,2012,Editions Mego,2012-05-15,Grayson Currin,2012,15,5,0,0,0,0,0,0,0,0,0,0,0,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0,0,0,1
13394,KTL,KTL,Metal,7.1,2006,Editions Mego,2007-01-02,Marc Masters,2006,2,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
8157,KORT,Invariable Heartache,Folk/Country,7.6,2010,City Slang,2011-02-11,Stephen M. Deusner,2010,11,2,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
17104,KMD,The Best of K.M.D.,Rap,7.2,2003,Nature Sounds,2004-02-15,Sean Fennessey,2003,15,2,0,0,0,1,0,0,0,0,0,0,0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,0,0,1,1
2865,KMD,Black Bastards,Rap,8.4,1994/2015,Metalface,2015-04-17,kris ex,1994,17,4,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
19167,KK Null,Peak of Nothingness,ElectronicExperimentalRock,8.0,2001,NA/NA,2002-02-27,Dominique Leone,2001,27,2,1,0,0,0,1,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1868,KING,We Are KING,Pop/R&B,7.8,2016,KING Creative,2016-02-03,Marcus J. Moore,2016,3,2,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2656,KEN mode,Success,Metal,5.9,2015,Season of Mist,2015-06-15,Grayson Haver Currin,2015,15,6,0,0,0,0,0,0,0,0,0,0,0,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,0,1
5482,KEN mode,Entrench,Metal,8.2,2013,Season of Mist,2013-03-21,Grayson Haver Currin,2013,21,3,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
856,KAG,EP A,Electronic,7.2,2016,Sister Polygon,2016-10-21,Thea Ballard,2016,21,10,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
8424,K.C. Accidental,Captured Anthems For an Empty Bathtub / Anthems For the Could've Bin Pills,ElectronicRock,7.4,2010,Arts & Crafts,2010-11-15,David Bevan,2010,15,11,1,0,0,0,0,1,0,0,0,0,0,7.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,0,0,1,1
17554,K.C. Accidental,Captured Anthems for an Empty Bathtub,ElectronicRock,7.4,2003,Noise Factory,2003-09-11,William Morris,2003,11,9,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1614,K. Michelle,More Issues Than Vogue,Pop/R&B,7.9,2016,Atlantic,2016-04-11,Britt Julious,2016,11,4,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
3938,K. Leimer,A Period of Review (Original Recordings: 1975-1983),Electronic,8.2,2014,Rvng Intl.,2014-05-28,Andy Beta,2014,28,5,1,0,0,0,0,0,0,0,0,0,0,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,0,0,1,1
498,K. Leimer,Land of Look Behind,Electronic,8.2,1982/2017,Palace of Lights,2017-02-03,Andy Beta,1982,3,2,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
5641,K-X-P,II,Electronic,7.0,2013,Melodic/Manimal,2013-02-11,Zach Kelly,2013,11,2,1,0,0,0,0,0,0,0,0,0,0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
8801,K-X-P,K-X-P,Electronic,7.8,2010,Smalltown Supersound,2010-08-02,Larry Fitzmaurice,2010,2,8,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
18557,K-Rad,Deli Mood Spot,,7.8,2002,Some Odd Pilot,2002-10-08,Brendan Reid,2002,8,10,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
6567,K-Holes,Dismania,ElectronicRock,7.1,2012,Hardly Art,2012-05-17,Evan Minsker,2012,17,5,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
10584,K'naan,Troubadour,Pop/R&BRap,6.5,2009,A&M,2009-03-13,Joshua Love,2009,13,3,0,1,1,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
8315,Jürgen Paape,Kompilation,Electronic,7.9,2010,Kompakt Klassiks,2011-01-05,Tim Finney,2010,5,1,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
